psk_run,psk_hex,link_token,config,k,hidden_bytes,pad_bytes,n_segments,g_bytes,chosen_indices,entropy_delta_pct_mean,entropy_delta_pct_stdev,gzip_ratio_delta_pct_mean,gzip_ratio_delta_pct_stdev,modified_ratio_mean,modified_ratio_max,ks_mean,chi2_homogeneity_p_min
psk02,dcf1130318779d9dd3937653db172579cc2f0734d52cb7f5bfa54d44d486f594,token-a7908ec9788483ca951e9612,k3_h1024_pad0,3,1024,0,6,352,"[0, 2, 5]",0.06261947183136213,0.02326256517090073,0.08550206542012877,0.02393342393334966,5.09028849367401e-05,6.042429379312434e-05,4.6405581179668566e-05,1.0
psk02,dcf1130318779d9dd3937653db172579cc2f0734d52cb7f5bfa54d44d486f594,token-a7908ec9788483ca951e9612,k3_h4096_pad0,3,4096,0,6,1376,"[1, 2, 5]",0.2481806736214558,0.08616307258263307,0.31761274281412333,0.10699726017109064,0.00019250988424177528,0.00022852566698871004,0.00018956324344543418,1.0
psk02,dcf1130318779d9dd3937653db172579cc2f0734d52cb7f5bfa54d44d486f594,token-a7908ec9788483ca951e9612,k3_h65536_pad0,3,65536,0,6,21856,"[1, 4, 5]",3.799144534462696,1.3934939374274975,4.6882063511577705,1.6822459608911715,0.003028053062688008,0.0035876088142508126,0.0029027456790489494,1.072133527438616e-63
