matrix,a_url,c_url,segments_glob,segments_limit,hidden_bytes,k,pad_bytes,g_bytes,extract,repeat,bench,rc,runner_elapsed_s,segments,segments_bytes,g_bits,concurrency,duration_s,elapsed_s,sent_ok,sent_err,post_qps,recv_count,unique_msg_ids,dup_count,e2e_ms_p50,p95,p99,throughput_avg_Bps,window_Bps,window_s,expected_unique,got_unique,loss,loss_rate,raw_preview
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,6,4096,1,0,0,'',3,bench_overlay_embed_hls_scheme_b.py,0,49.002,6,47190256,0,1,10.000,48.803,38,0,0.779,38,38,0,21422.0,37200.0,37750.0,3196.1231236781045,4915.2,5.0,38,38,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=6 segments_bytes=47190256 hidden_bytes=4096 k=1 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=48.803\nsent_ok=38 sent_err=0 post_qps=0.779\n--- C stats (/stats) ---\nrecv_count=38 unique_msg_ids=38 dup_count=0\ne2e_ms_p50=21422.0 p95=37200.0 p99=37750.0\nthroughput_avg_Bps=3196.1231236781045 window_Bps=4915.2 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=38 got_unique=38 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,6,4096,2,0,0,'',1,bench_overlay_embed_hls_scheme_b.py,0,50.090,6,47190256,0,1,10.000,49.927,39,0,0.781,39,39,0,23368.0,38547.0,38828.0,3205.329373758452,4915.2,5.0,39,39,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=6 segments_bytes=47190256 hidden_bytes=4096 k=2 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=49.927\nsent_ok=39 sent_err=0 post_qps=0.781\n--- C stats (/stats) ---\nrecv_count=39 unique_msg_ids=39 dup_count=0\ne2e_ms_p50=23368.0 p95=38547.0 p99=38828.0\nthroughput_avg_Bps=3205.329373758452 window_Bps=4915.2 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=39 got_unique=39 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,6,4096,2,0,0,'',2,bench_overlay_embed_hls_scheme_b.py,0,46.859,6,47190256,0,1,10.000,46.695,37,0,0.792,37,37,0,21723.0,36515.0,36533.0,3251.142336157889,5734.4,5.0,37,37,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=6 segments_bytes=47190256 hidden_bytes=4096 k=2 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=46.695\nsent_ok=37 sent_err=0 post_qps=0.792\n--- C stats (/stats) ---\nrecv_count=37 unique_msg_ids=37 dup_count=0\ne2e_ms_p50=21723.0 p95=36515.0 p99=36533.0\nthroughput_avg_Bps=3251.142336157889 window_Bps=5734.4 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=37 got_unique=37 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,6,4096,2,0,0,'',3,bench_overlay_embed_hls_scheme_b.py,0,48.104,6,47190256,0,1,10.000,47.912,38,0,0.793,38,38,0,22094.0,37512.0,37533.0,3255.9618441971384,6553.6,5.0,38,38,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=6 segments_bytes=47190256 hidden_bytes=4096 k=2 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=47.912\nsent_ok=38 sent_err=0 post_qps=0.793\n--- C stats (/stats) ---\nrecv_count=38 unique_msg_ids=38 dup_count=0\ne2e_ms_p50=22094.0 p95=37512.0 p99=37533.0\nthroughput_avg_Bps=3255.9618441971384 window_Bps=6553.6 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=38 got_unique=38 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,6,4096,3,0,0,'',1,bench_overlay_embed_hls_scheme_b.py,0,99.976,6,47190256,0,1,10.000,99.724,29,0,0.291,29,29,0,49390.0,86509.0,88511.0,1192.5505747703428,1638.4,5.0,29,29,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=6 segments_bytes=47190256 hidden_bytes=4096 k=3 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=99.724\nsent_ok=29 sent_err=0 post_qps=0.291\n--- C stats (/stats) ---\nrecv_count=29 unique_msg_ids=29 dup_count=0\ne2e_ms_p50=49390.0 p95=86509.0 p99=88511.0\nthroughput_avg_Bps=1192.5505747703428 window_Bps=1638.4 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=29 got_unique=29 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,6,4096,3,0,0,'',2,bench_overlay_embed_hls_scheme_b.py,0,65.106,6,47190256,0,1,10.000,64.893,17,0,0.262,17,17,0,34476.0,54065.0,54065.0,1074.3855209763774,1638.4,5.0,17,17,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=6 segments_bytes=47190256 hidden_bytes=4096 k=3 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=64.893\nsent_ok=17 sent_err=0 post_qps=0.262\n--- C stats (/stats) ---\nrecv_count=17 unique_msg_ids=17 dup_count=0\ne2e_ms_p50=34476.0 p95=54065.0 p99=54065.0\nthroughput_avg_Bps=1074.3855209763774 window_Bps=1638.4 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=17 got_unique=17 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,6,4096,3,0,0,'',3,bench_overlay_embed_hls_scheme_b.py,0,64.005,6,47190256,0,1,10.000,63.803,17,0,0.266,17,17,0,33845.0,53256.0,53256.0,1092.866671898297,1638.4,5.0,17,17,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=6 segments_bytes=47190256 hidden_bytes=4096 k=3 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=63.803\nsent_ok=17 sent_err=0 post_qps=0.266\n--- C stats (/stats) ---\nrecv_count=17 unique_msg_ids=17 dup_count=0\ne2e_ms_p50=33845.0 p95=53256.0 p99=53256.0\nthroughput_avg_Bps=1092.866671898297 window_Bps=1638.4 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=17 got_unique=17 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,6,4096,5,0,0,'',1,bench_overlay_embed_hls_scheme_b.py,0,63.862,6,47190256,0,1,10.000,63.642,17,0,0.267,17,17,0,33880.0,53470.0,53470.0,1095.6179686885375,2457.6,5.0,17,17,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=6 segments_bytes=47190256 hidden_bytes=4096 k=5 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=63.642\nsent_ok=17 sent_err=0 post_qps=0.267\n--- C stats (/stats) ---\nrecv_count=17 unique_msg_ids=17 dup_count=0\ne2e_ms_p50=33880.0 p95=53470.0 p99=53470.0\nthroughput_avg_Bps=1095.6179686885375 window_Bps=2457.6 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=17 got_unique=17 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,6,4096,5,0,0,'',2,bench_overlay_embed_hls_scheme_b.py,0,66.073,6,47190256,0,1,10.000,65.814,17,0,0.258,17,17,0,34386.0,54631.0,54631.0,1059.880057231575,1638.4,5.0,17,17,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=6 segments_bytes=47190256 hidden_bytes=4096 k=5 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=65.814\nsent_ok=17 sent_err=0 post_qps=0.258\n--- C stats (/stats) ---\nrecv_count=17 unique_msg_ids=17 dup_count=0\ne2e_ms_p50=34386.0 p95=54631.0 p99=54631.0\nthroughput_avg_Bps=1059.880057231575 window_Bps=1638.4 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=17 got_unique=17 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,6,4096,5,0,0,'',3,bench_overlay_embed_hls_scheme_b.py,0,64.903,6,47190256,0,1,10.000,64.700,17,0,0.263,17,17,0,33799.0,53525.0,53525.0,1077.6445097887488,1638.4,5.0,17,17,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=6 segments_bytes=47190256 hidden_bytes=4096 k=5 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=64.700\nsent_ok=17 sent_err=0 post_qps=0.263\n--- C stats (/stats) ---\nrecv_count=17 unique_msg_ids=17 dup_count=0\ne2e_ms_p50=33799.0 p95=53525.0 p99=53525.0\nthroughput_avg_Bps=1077.6445097887488 window_Bps=1638.4 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=17 got_unique=17 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,9,4096,1,0,0,'',1,bench_overlay_embed_hls_scheme_b.py,0,56.430,9,71489256,0,1,10.000,56.209,11,0,0.196,11,11,0,30562.0,45478.0,45478.0,802.7795100222717,2457.6,5.0,11,11,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=9 segments_bytes=71489256 hidden_bytes=4096 k=1 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=56.209\nsent_ok=11 sent_err=0 post_qps=0.196\n--- C stats (/stats) ---\nrecv_count=11 unique_msg_ids=11 dup_count=0\ne2e_ms_p50=30562.0 p95=45478.0 p99=45478.0\nthroughput_avg_Bps=802.7795100222717 window_Bps=2457.6 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=11 got_unique=11 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,9,4096,1,0,0,'',2,bench_overlay_embed_hls_scheme_b.py,0,66.726,9,71489256,0,1,10.000,66.524,12,0,0.180,12,12,0,28117.0,55859.0,55859.0,739.8175742797796,819.2,5.0,12,12,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=9 segments_bytes=71489256 hidden_bytes=4096 k=1 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=66.524\nsent_ok=12 sent_err=0 post_qps=0.180\n--- C stats (/stats) ---\nrecv_count=12 unique_msg_ids=12 dup_count=0\ne2e_ms_p50=28117.0 p95=55859.0 p99=55859.0\nthroughput_avg_Bps=739.8175742797796 window_Bps=819.2 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=12 got_unique=12 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,9,4096,1,0,0,'',3,bench_overlay_embed_hls_scheme_b.py,0,63.743,9,71489256,0,1,10.000,63.513,11,0,0.173,11,11,0,30097.0,53066.0,53066.0,710.3487418805576,1638.4,5.0,11,11,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=9 segments_bytes=71489256 hidden_bytes=4096 k=1 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=63.513\nsent_ok=11 sent_err=0 post_qps=0.173\n--- C stats (/stats) ---\nrecv_count=11 unique_msg_ids=11 dup_count=0\ne2e_ms_p50=30097.0 p95=53066.0 p99=53066.0\nthroughput_avg_Bps=710.3487418805576 window_Bps=1638.4 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=11 got_unique=11 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,9,4096,2,0,0,'',1,bench_overlay_embed_hls_scheme_b.py,0,65.419,9,71489256,0,1,10.000,65.217,12,0,0.184,12,12,0,31640.0,54434.0,54434.0,754.6289188442288,1638.4,5.0,12,12,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=9 segments_bytes=71489256 hidden_bytes=4096 k=2 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=65.217\nsent_ok=12 sent_err=0 post_qps=0.184\n--- C stats (/stats) ---\nrecv_count=12 unique_msg_ids=12 dup_count=0\ne2e_ms_p50=31640.0 p95=54434.0 p99=54434.0\nthroughput_avg_Bps=754.6289188442288 window_Bps=1638.4 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=12 got_unique=12 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,9,4096,2,0,0,'',2,bench_overlay_embed_hls_scheme_b.py,0,48.797,9,71489256,0,1,10.000,48.617,12,0,0.247,12,12,0,28499.0,38179.0,38179.0,1012.6707460288028,3276.8,5.0,12,12,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=9 segments_bytes=71489256 hidden_bytes=4096 k=2 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=48.617\nsent_ok=12 sent_err=0 post_qps=0.247\n--- C stats (/stats) ---\nrecv_count=12 unique_msg_ids=12 dup_count=0\ne2e_ms_p50=28499.0 p95=38179.0 p99=38179.0\nthroughput_avg_Bps=1012.6707460288028 window_Bps=3276.8 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=12 got_unique=12 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,9,4096,2,0,0,'',3,bench_overlay_embed_hls_scheme_b.py,0,56.434,9,71489256,0,1,10.000,56.223,25,0,0.445,25,25,0,29108.0,44981.0,45214.0,1824.498886414254,3276.8,5.0,25,25,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=9 segments_bytes=71489256 hidden_bytes=4096 k=2 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=56.223\nsent_ok=25 sent_err=0 post_qps=0.445\n--- C stats (/stats) ---\nrecv_count=25 unique_msg_ids=25 dup_count=0\ne2e_ms_p50=29108.0 p95=44981.0 p99=45214.0\nthroughput_avg_Bps=1824.498886414254 window_Bps=3276.8 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=25 got_unique=25 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,9,4096,3,0,0,'',1,bench_overlay_embed_hls_scheme_b.py,0,48.281,9,71489256,0,1,10.000,48.069,24,0,0.499,24,24,0,22029.0,36856.0,37512.0,2049.10993454788,4096.0,5.0,24,24,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=9 segments_bytes=71489256 hidden_bytes=4096 k=3 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=48.069\nsent_ok=24 sent_err=0 post_qps=0.499\n--- C stats (/stats) ---\nrecv_count=24 unique_msg_ids=24 dup_count=0\ne2e_ms_p50=22029.0 p95=36856.0 p99=37512.0\nthroughput_avg_Bps=2049.10993454788 window_Bps=4096.0 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=24 got_unique=24 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,9,4096,3,0,0,'',2,bench_overlay_embed_hls_scheme_b.py,0,48.079,9,71489256,0,1,10.000,47.839,24,0,0.502,24,24,0,21965.0,36871.0,37673.0,2059.240018433952,4096.0,5.0,24,24,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=9 segments_bytes=71489256 hidden_bytes=4096 k=3 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=47.839\nsent_ok=24 sent_err=0 post_qps=0.502\n--- C stats (/stats) ---\nrecv_count=24 unique_msg_ids=24 dup_count=0\ne2e_ms_p50=21965.0 p95=36871.0 p99=37673.0\nthroughput_avg_Bps=2059.240018433952 window_Bps=4096.0 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=24 got_unique=24 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,9,4096,3,0,0,'',3,bench_overlay_embed_hls_scheme_b.py,0,48.328,9,71489256,0,1,10.000,48.133,24,0,0.499,24,24,0,22176.0,36177.0,37481.0,2046.6355762824785,3276.8,5.0,24,24,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=9 segments_bytes=71489256 hidden_bytes=4096 k=3 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=48.133\nsent_ok=24 sent_err=0 post_qps=0.499\n--- C stats (/stats) ---\nrecv_count=24 unique_msg_ids=24 dup_count=0\ne2e_ms_p50=22176.0 p95=36177.0 p99=37481.0\nthroughput_avg_Bps=2046.6355762824785 window_Bps=3276.8 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=24 got_unique=24 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,9,4096,5,0,0,'',1,bench_overlay_embed_hls_scheme_b.py,0,50.062,9,71489256,0,1,10.000,49.887,25,0,0.501,25,25,0,24105.0,38343.0,39080.0,2055.853359834568,3276.8,5.0,25,25,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=9 segments_bytes=71489256 hidden_bytes=4096 k=5 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=49.887\nsent_ok=25 sent_err=0 post_qps=0.501\n--- C stats (/stats) ---\nrecv_count=25 unique_msg_ids=25 dup_count=0\ne2e_ms_p50=24105.0 p95=38343.0 p99=39080.0\nthroughput_avg_Bps=2055.853359834568 window_Bps=3276.8 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=25 got_unique=25 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,9,4096,5,0,0,'',2,bench_overlay_embed_hls_scheme_b.py,0,51.358,9,71489256,0,1,10.000,51.187,25,0,0.488,25,25,0,25489.0,39710.0,40456.0,2004.8162578068407,3276.8,5.0,25,25,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=9 segments_bytes=71489256 hidden_bytes=4096 k=5 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=51.187\nsent_ok=25 sent_err=0 post_qps=0.488\n--- C stats (/stats) ---\nrecv_count=25 unique_msg_ids=25 dup_count=0\ne2e_ms_p50=25489.0 p95=39710.0 p99=40456.0\nthroughput_avg_Bps=2004.8162578068407 window_Bps=3276.8 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=25 got_unique=25 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,9,4096,5,0,0,'',3,bench_overlay_embed_hls_scheme_b.py,0,51.260,9,71489256,0,1,10.000,51.087,25,0,0.489,25,25,0,23900.0,39366.0,40273.0,2007.5675887623267,3276.8,5.0,25,25,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=9 segments_bytes=71489256 hidden_bytes=4096 k=5 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=51.087\nsent_ok=25 sent_err=0 post_qps=0.489\n--- C stats (/stats) ---\nrecv_count=25 unique_msg_ids=25 dup_count=0\ne2e_ms_p50=23900.0 p95=39366.0 p99=40273.0\nthroughput_avg_Bps=2007.5675887623267 window_Bps=3276.8 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=25 got_unique=25 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,12,4096,1,0,0,'',1,bench_overlay_embed_hls_scheme_b.py,0,47.019,12,95797092,0,1,10.000,46.815,18,0,0.384,18,18,0,19449.0,35897.0,35897.0,1577.541937692571,2457.6,5.0,18,18,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=12 segments_bytes=95797092 hidden_bytes=4096 k=1 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=46.815\nsent_ok=18 sent_err=0 post_qps=0.384\n--- C stats (/stats) ---\nrecv_count=18 unique_msg_ids=18 dup_count=0\ne2e_ms_p50=19449.0 p95=35897.0 p99=35897.0\nthroughput_avg_Bps=1577.541937692571 window_Bps=2457.6 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=18 got_unique=18 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,12,4096,1,0,0,'',2,bench_overlay_embed_hls_scheme_b.py,0,48.943,12,95797092,0,1,10.000,48.739,19,0,0.390,19,19,0,23212.0,37667.0,37667.0,1599.769769975538,2457.6,5.0,19,19,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=12 segments_bytes=95797092 hidden_bytes=4096 k=1 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=48.739\nsent_ok=19 sent_err=0 post_qps=0.390\n--- C stats (/stats) ---\nrecv_count=19 unique_msg_ids=19 dup_count=0\ne2e_ms_p50=23212.0 p95=37667.0 p99=37667.0\nthroughput_avg_Bps=1599.769769975538 window_Bps=2457.6 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=19 got_unique=19 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,12,4096,1,0,0,'',3,bench_overlay_embed_hls_scheme_b.py,0,49.250,12,95797092,0,1,10.000,49.071,19,0,0.387,19,19,0,20363.0,38676.0,38676.0,1588.7961129371415,2457.6,5.0,19,19,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=12 segments_bytes=95797092 hidden_bytes=4096 k=1 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=49.071\nsent_ok=19 sent_err=0 post_qps=0.387\n--- C stats (/stats) ---\nrecv_count=19 unique_msg_ids=19 dup_count=0\ne2e_ms_p50=20363.0 p95=38676.0 p99=38676.0\nthroughput_avg_Bps=1588.7961129371415 window_Bps=2457.6 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=19 got_unique=19 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,12,4096,2,0,0,'',1,bench_overlay_embed_hls_scheme_b.py,0,50.313,12,95797092,0,1,10.000,50.124,19,0,0.379,19,19,0,24764.0,39239.0,39239.0,1555.3290564981914,2457.6,5.0,19,19,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=12 segments_bytes=95797092 hidden_bytes=4096 k=2 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=50.124\nsent_ok=19 sent_err=0 post_qps=0.379\n--- C stats (/stats) ---\nrecv_count=19 unique_msg_ids=19 dup_count=0\ne2e_ms_p50=24764.0 p95=39239.0 p99=39239.0\nthroughput_avg_Bps=1555.3290564981914 window_Bps=2457.6 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=19 got_unique=19 loss=0 loss_rate=0.0000\n
embed_hls,http://127.0.0.1:8000,http://127.0.0.1:8002,D:\PyProjects\Bishe\*.ts,12,4096,2,0,0,'',2,bench_overlay_embed_hls_scheme_b.py,0,49.972,12,95797092,0,1,10.000,49.779,19,0,0.382,19,19,0,23339.0,39429.0,39429.0,1566.757932034144,2457.6,5.0,19,19,0,0.0000,=== bench_overlay_embed_hls_scheme_b ===\nA: http://127.0.0.1:8000  C: http://127.0.0.1:8002\nsegments=12 segments_bytes=95797092 hidden_bytes=4096 k=2 g_bytes=0 g_bits=0 pad_bytes=0 extract=''\nconcurrency=1 duration_s=10.000 elapsed_s=49.779\nsent_ok=19 sent_err=0 post_qps=0.382\n--- C stats (/stats) ---\nrecv_count=19 unique_msg_ids=19 dup_count=0\ne2e_ms_p50=23339.0 p95=39429.0 p99=39429.0\nthroughput_avg_Bps=1566.757932034144 window_Bps=2457.6 window_s=5.0\n--- final loss (drained) ---\nexpected_unique=19 got_unique=19 loss=0 loss_rate=0.0000\n
